year,yday,hour,datetime,wtemp,par,wspeed,z,do_eq,o2_sat,par_int,do,do2_sat,k,series,unique_series,series_length,unique_day,index
2009,198,9,2009-07-17T13:00:00Z,19.595714285714287,309.2714285714286,3.7,6.513872134096565,8.596820033970827,1.0915373315853505,144.53090678382085,9.390714285714285,1.0923474317952846,0.012447953365139583,1,3,1968,196,4681
2009,198,10,2009-07-17T14:00:00Z,19.587142857142858,392.7528571428571,3.9,6.523397363600752,8.599123486337778,1.0935707592687334,183.37277387276538,9.405,1.093716122921434,0.01288007343886824,1,3,1968,196,4682
2009,198,11,2009-07-17T15:00:00Z,19.58142857142857,758.0442857142857,5.8,6.553638932015745,8.603401912083447,1.095351594206517,352.8777628403522,9.420714285714286,1.094998743750763,0.017101350375654904,1,3,1968,196,4683
2009,198,12,2009-07-17T16:00:00Z,19.60142857142857,1080.2714285714285,7,6.5851523646063885,8.603645989298194,1.0953205201285487,501.3314974653056,9.429285714285715,1.0959639350589865,0.019721140411737063,1,3,1968,196,4684
2009,198,13,2009-07-17T17:00:00Z,19.607142857142858,993.6742857142857,6.5,6.6014286315557635,8.608414676114963,1.0935521061873952,460.41153235115894,9.422142857142857,1.0945270658586739,0.018555773458547253,1,3,1968,196,4685
2009,198,14,2009-07-17T18:00:00Z,19.58142857142857,553.5971428571429,7.1,6.62101767238415,8.617799474582185,1.0923612260607172,256.0155850460249,9.426428571428572,1.0938324335848615,0.019827655417243826,1,3,1968,196,4686
2009,198,15,2009-07-17T19:00:00Z,19.564285714285713,267.84714285714284,6.4,6.645880564450455,8.625706863485796,1.0902005074862682,123.56854601623613,9.413571428571428,1.0913391305263118,0.018189836540950854,1,3,1968,196,4687
2009,198,16,2009-07-17T20:00:00Z,19.51857142857143,281.0128571428571,5.9,6.675718784821968,8.638580753247817,1.0920485979659593,129.26677069408564,9.422142857142857,1.0907049579412043,0.016983284953212226,1,3,1968,196,4688
2009,198,17,2009-07-17T21:00:00Z,19.501428571428573,330.34714285714284,5.3,6.70801271984492,8.646091794232841,1.094569688273788,151.48500576421472,9.460714285714285,1.094218580009157,0.015575678588659695,1,3,1968,196,4689
2009,198,18,2009-07-17T22:00:00Z,19.51,449.13714285714286,3.3,6.725977725510956,8.647484501602287,1.0897677813997677,205.59930415362237,9.417857142857143,1.089086328065938,0.011152775738149016,1,3,1968,196,4690
2009,198,19,2009-07-17T23:00:00Z,19.501428571428573,356.1,4.3,6.739879254675967,8.651035447849157,1.088164539002146,162.79078642194088,9.417857142857143,1.0886392963744744,0.013314715573989765,1,3,1968,196,4691
2009,198,20,2009-07-18T00:00:00Z,19.477142857142855,102.85514285714287,3.3,6.7473437291271265,8.657324413150421,1.0873740604776891,46.98616729396066,9.416428571428572,1.0876834599296148,0.011108358918770883,1,3,1968,196,4692
2009,198,21,2009-07-18T01:00:00Z,19.455714285714286,4.492571428571429,2.4,6.770006344414017,8.663532973571773,1.0842862869750443,2.047797220826683,9.399285714285714,1.0849252542765597,0.009107664229183752,1,3,1968,196,4693
2009,198,22,2009-07-18T02:00:00Z,19.42857142857143,1e-5,3.3,6.780735410904251,8.670331533523507,1.0857427958322117,4.553461238274701e-6,9.416428571428572,1.0860517311270403,0.011040274461303949,1,3,1968,196,4694
2009,198,23,2009-07-18T03:00:00Z,19.4,1e-5,4.7,6.789287301331839,8.675322789103024,1.0874235148748157,4.549701432168938e-6,9.43357142857143,1.0874029310380051,0.014050792690857008,1,3,1968,196,4695
2009,198,24,2009-07-18T04:00:00Z,19.372857142857143,1e-5,5.3,6.792550393053826,8.680482190143511,1.0833211559005032,4.548268107165668e-6,9.436428571428571,1.0870857591463547,0.015332575807688782,1,3,1968,196,4696
2009,199,1,2009-07-18T05:00:00Z,19.335714285714285,1e-5,4.6,6.798721338059508,8.686571872833461,1.0814104962831403,4.526687374532204e-6,9.420714285714286,1.084514630584799,0.01379284572635593,1,3,1968,197,4697
2009,199,2,2009-07-18T06:00:00Z,19.312857142857144,1e-5,4.2,6.801224843584842,8.69305835121904,1.0794532396856742,4.525589414747851e-6,9.415000000000001,1.0830480619838152,0.012916930558962468,1,3,1968,197,4698
2009,199,3,2009-07-18T07:00:00Z,19.267142857142858,1e-5,4.5,6.8030893744807,8.702737360006447,1.0782526935861763,4.524771960597023e-6,9.415000000000001,1.081843517795535,0.013544948944325067,1,3,1968,197,4699
2009,199,4,2009-07-18T08:00:00Z,19.24,1e-5,4.9,6.796585669975072,8.710820533887933,1.0784001304418165,4.527624342291411e-6,9.41357142857143,1.0806756254418934,0.014410691653569792,1,3,1968,197,4700
2009,199,5,2009-07-18T09:00:00Z,19.2,0.7707142857142858,3.9,6.780368094850052,8.72034867514611,1.0737816053947076,0.3494996068841575,9.399285714285714,1.0778566390441067,0.012272756376280466,1,3,1968,197,4701
2009,199,6,2009-07-18T10:00:00Z,19.172857142857143,24.06085714285714,3.6,6.783342905160157,8.727207008684015,1.072937766994938,10.907847737342887,9.390714285714285,1.076027447999119,0.011612378439295853,1,3,1968,197,4702
2009,199,7,2009-07-18T11:00:00Z,19.15714285714286,56.572428571428574,4.3,6.784121558953254,8.732053631390716,1.0734874516004413,25.644840292202314,9.403571428571428,1.0769026194212417,0.013114587159830791,1,3,1968,197,4703
2009,199,8,2009-07-18T12:00:00Z,19.15142857142857,116.80242857142858,4.3,6.7857970497953914,8.73555081880582,1.073057692002692,52.93909136181106,9.402142857142856,1.0763079572385983,0.013109472376001817,1,3,1968,197,4704
2009,199,9,2009-07-18T13:00:00Z,19.13142857142857,155.33142857142857,4.1,6.781182688237399,8.742404045454064,1.0756480655786926,70.43334321439764,9.393571428571429,1.0744837895539687,0.01268102324359177,1,3,1968,197,4705
2009,199,10,2009-07-18T14:00:00Z,19.122857142857143,374.62857142857143,4.4,6.781041466501087,8.746409559319261,1.0762987870799727,169.87356930036887,9.413571428571428,1.0762783705390642,0.013324635117003204,1,3,1968,197,4706
2009,199,11,2009-07-18T15:00:00Z,19.122857142857143,504.2085714285714,4.4,6.801402647941417,8.746824454358505,1.0785342782658915,228.18016637707,9.436428571428571,1.078840511853012,0.01328474550492067,1,3,1968,197,4707
2009,199,12,2009-07-18T16:00:00Z,19.125714285714285,497.1242857142857,4.4,6.7832592797439615,8.747563483774886,1.0784431593434975,225.37019203476757,9.439285714285715,1.0790759886217283,0.013321232374416066,1,3,1968,197,4708
2009,199,13,2009-07-18T17:00:00Z,19.13142857142857,463.4085714285714,4.2,6.785049402728532,8.748626470605766,1.0817412346723174,210.04877837171693,9.456428571428571,1.0809043686115674,0.012889072647287943,1,3,1968,197,4709
2009,199,14,2009-07-18T18:00:00Z,19.13142857142857,426.81142857142856,4,6.785531338594814,8.748626470605766,1.080598198101537,193.45138365565708,9.469285714285714,1.0823739870597138,0.012457635473460318,1,3,1968,197,4710
2009,199,15,2009-07-18T19:00:00Z,19.12142857142857,368.5571428571429,3.7,6.786495418060909,8.753715766941738,1.0811123244073897,167.03213475191197,9.470714285714285,1.081907904924247,0.011807215621727164,1,3,1968,197,4711
2009,199,16,2009-07-18T20:00:00Z,19.112857142857145,330.71,3.2,6.785030270063813,8.755648965743214,1.0808736207935306,149.90089667186803,9.47642857142857,1.0823216655333525,0.010731345462943905,1,3,1968,197,4712
2009,199,17,2009-07-18T21:00:00Z,19.09857142857143,240.28571428571428,3.2,6.770409247216394,8.760255919193463,1.0803051973932862,109.0688884586661,9.472142857142856,1.0812632581189403,0.01075066969687979,1,3,1968,197,4713
2009,199,18,2009-07-18T22:00:00Z,19.09285714285714,352.31857142857143,3.2,6.761630739387983,8.76292963547315,1.0799755782232765,160.05843926714994,9.477857142857141,1.0815854442662531,0.010763085015483037,1,3,1968,197,4714
2009,199,19,2009-07-18T23:00:00Z,19.08,186.04214285714286,3.5,6.754436135313914,8.766456191820641,1.0818225509241255,84.57808259936753,9.483571428571429,1.0818021810705991,0.011418996180538129,1,3,1968,197,4715
2009,199,20,2009-07-19T00:00:00Z,19.057142857142857,65.49557142857142,2.8,6.756221299430933,8.77134503899,1.0789394280959363,29.770294459648802,9.473571428571429,1.0800591455996682,0.00989888913441285,1,3,1968,197,4716
2009,199,21,2009-07-19T01:00:00Z,19.034285714285716,3.741142857142857,2,6.741459246858769,8.777900297888353,1.0781336856009445,1.7029364821526483,9.447857142857142,1.0763231322107814,0.00818574966811359,1,3,1968,197,4717
2009,199,22,2009-07-19T02:00:00Z,18.998571428571427,1e-5,1.8,6.741786505700078,8.787997960665162,1.0768948789427903,4.5517703380489974e-6,9.457857142857142,1.0762243215337841,0.007746144135372945,1,3,1968,197,4718
2009,199,23,2009-07-19T03:00:00Z,18.98142857142857,1e-5,1.2,6.743459382380428,8.790220431904231,1.0732097190373144,4.55103024174394e-6,9.427857142857142,1.0725393311683744,0.006446147560655761,1,3,1968,197,4719
2009,199,24,2009-07-19T04:00:00Z,18.975714285714286,1e-5,0.9,6.746096515971541,8.790822876585715,1.0663108711889653,4.549863931645174e-6,9.420714285714286,1.0716532932094767,0.005795677911095379,1,3,1968,197,4720
2009,200,1,2009-07-19T05:00:00Z,18.954285714285714,1e-5,1.3,6.747549368382131,8.793811494805803,1.070497133758254,4.5304675009685664e-6,9.440714285714286,1.0735634134630456,0.006653362015374955,1,3,1968,198,4721
2009,200,2,2009-07-19T06:00:00Z,18.935714285714287,1e-5,1.5,6.745393416034269,8.798374243799662,1.0665322638000831,4.531420582494834e-6,9.422142857142857,1.0708958946344858,0.007083345207062269,1,3,1968,198,4722
2009,200,3,2009-07-19T07:00:00Z,18.91,1e-5,1,6.747998963795665,8.802966702037045,1.065975859914199,4.530268787978086e-6,9.416428571428572,1.0696880824562893,0.005999742760181255,1,3,1968,198,4723
2009,200,4,2009-07-19T08:00:00Z,18.894285714285715,1e-5,1.3,6.748724742880564,8.805775312606977,1.062229010841158,4.5299480356520785e-6,9.405,1.0680490548668815,0.006642178628874667,1,3,1968,198,4724
2009,200,5,2009-07-19T09:00:00Z,18.867142857142856,1.8665714285714285,1.1,6.749504944880828,8.81313169344405,1.0613423610767223,0.8454828048861897,9.390714285714285,1.0655365893034243,0.006206921216378984,1,3,1968,198,4725
2009,200,6,2009-07-19T10:00:00Z,18.852857142857143,85.04642857142858,0.9,6.749268625497199,8.820276641828146,1.055947605524261,38.52354618777786,9.367857142857144,1.0620820098127333,0.005775090235149871,1,3,1968,198,4726
2009,200,7,2009-07-19T11:00:00Z,18.861428571428572,323.07,1.5,6.749103796534762,8.822910427205448,1.0522321490846775,146.34361958385097,9.33404761904762,1.0579329458299929,0.007066239869618587,1,3,1968,198,4727
2009,200,8,2009-07-19T12:00:00Z,18.875714285714285,564.4142857142857,1.3,6.749274583266868,8.823268797525472,1.0578562451387286,255.66302469162824,9.369285714285715,1.0618837450484764,0.006638536176603268,1,3,1968,198,4728
2009,200,9,2009-07-19T13:00:00Z,18.97,1010.5428571428572,1.5,6.751577966370168,8.80682071061852,1.0666448550126393,457.6432725541321,9.385,1.065651306910831,0.007082955441226039,1,3,1968,198,4729
2009,200,10,2009-07-19T14:00:00Z,19.135714285714286,1321.9557142857143,1.8,6.7789710174644116,8.777733314966627,1.0713187177794492,597.076173292377,9.405,1.07146112356408,0.007730199262568055,1,3,1968,198,4730
2009,200,11,2009-07-19T15:00:00Z,19.234285714285715,1526.2485714285715,2.6,6.7741326433790885,8.759439390375906,1.073556146793139,689.6722929493369,9.405,1.0736988499895757,0.009484269374094679,1,3,1968,198,4731
2009,200,12,2009-07-19T16:00:00Z,19.395714285714288,1345.6257142857144,2.2,6.7754356766510435,8.728908162104249,1.0773111396480852,607.9763132467792,9.409285714285714,1.0779453214017374,0.00865273100946068,1,3,1968,198,4732
2009,200,13,2009-07-19T17:00:00Z,19.61,1225.05,3.2,6.777412936346047,8.68850424092001,1.0834718772034801,553.3915880729108,9.417857142857143,1.0839445872054847,0.010877618580320799,1,3,1968,198,4733
2009,200,14,2009-07-19T18:00:00Z,19.674285714285716,1218.7357142857143,3,6.7839207565184045,8.675663403200781,1.0919914201033636,550.1904449965276,9.460714285714285,1.0904888590103519,0.010448073111746661,1,3,1968,198,4734
2009,200,15,2009-07-19T19:00:00Z,19.637142857142855,620.75,2.6,6.7826614725518795,8.68007454928637,1.091436478593249,280.26798085265193,9.47642857142857,1.091745067121304,0.00956801478056899,1,3,1968,198,4735
2009,200,16,2009-07-19T20:00:00Z,19.548571428571428,754.4685714285714,1.3,6.779386249642167,8.693466359349417,1.089755180315551,340.7504396313471,9.456428571428571,1.0877627151865175,0.006721291903767347,1,3,1968,198,4736
2009,200,17,2009-07-19T21:00:00Z,19.704285714285714,631.82,1.1,6.777494733870388,8.663059679113903,1.0993517709408336,285.4096465904232,9.422380952380951,1.087650472395766,0.006312021671951836,1,3,1968,198,4737
2009,200,18,2009-07-19T22:00:00Z,19.884285714285713,415.97714285714284,1.2,6.776077015643732,8.629450332301403,1.10363344515132,187.933723367432,9.346714285714285,1.083118150727173,0.006561245617412581,1,3,1968,198,4738
2009,200,19,2009-07-19T23:00:00Z,20.002857142857142,272.9357142857143,0.8,6.7733235402914005,8.607001129422912,1.0844369437913408,123.34231873097383,9.342142857142857,1.085412063582387,0.005701695155168335,1,3,1968,198,4739
2009,200,20,2009-07-20T00:00:00Z,20.001428571428573,79.88285714285715,0.9,6.772506321211026,8.607654624236517,1.098295692926751,36.10271870816842,9.429285714285713,1.0954535382653174,0.005922579075521253,1,3,1968,198,4740
2009,200,21,2009-07-20T01:00:00Z,19.815714285714286,5.818142857142857,1,6.771806532404213,8.640063454985786,1.0930185928843432,2.6296642868286453,9.442142857142857,1.0928325823457035,0.006115414478283675,1,3,1968,198,4741
2009,200,22,2009-07-20T02:00:00Z,19.692857142857143,1e-5,0.9,6.771272900839523,8.665455056591947,1.0898158190568412,4.520000759615565e-6,9.452142857142857,1.0907843610535448,0.005878512542827308,1,3,1968,198,4742
2009,200,23,2009-07-20T03:00:00Z,19.595714285714287,1e-5,1.3,6.771056037075763,8.683182494663003,1.0852875666027033,4.520096267421549e-6,9.426428571428572,1.085596044678595,0.006737463401725629,1,3,1968,198,4743
2009,200,24,2009-07-20T04:00:00Z,19.514285714285712,1e-5,1.3,6.780530500861464,8.697399459428034,1.078914455266046,4.515926618687221e-6,9.410714285714286,1.0820147251616705,0.006714420740002265,1,3,1968,198,4744
2009,201,1,2009-07-20T05:00:00Z,19.408571428571427,1e-5,1.4,6.776682980661852,8.714267926308771,1.076825968555549,4.498988832826833e-6,9.412142857142857,1.0800841719276464,0.006917587432382867,1,3,1968,199,4745
2009,201,2,2009-07-20T06:00:00Z,19.327142857142857,1e-5,1.3,6.765534219312961,8.726511705068143,1.0707313891040082,4.503897707115683e-6,9.387857142857142,1.0757857733010208,0.006697955277637549,1,3,1968,199,4746
2009,201,3,2009-07-20T07:00:00Z,19.247142857142858,1e-5,1.2,6.748884450231747,8.742678452375502,1.0687514187898766,4.511244376738822e-6,9.375,1.0723258382507121,0.006484005938190108,1,3,1968,199,4747
2009,201,4,2009-07-20T08:00:00Z,19.175714285714285,1e-5,1.2,6.746416529205986,8.755716796461762,1.0683020268289065,4.512334940655132e-6,9.377857142857142,1.0710553300041397,0.006474792181909803,1,3,1968,199,4748
2009,201,5,2009-07-20T09:00:00Z,19.111428571428572,2.210571428571429,1.2,6.750496987008321,8.76503170828875,1.0637440126066962,0.9970853226201049,9.362142857142857,1.0681242428694744,0.006460464795911542,1,3,1968,199,4749
2009,201,6,2009-07-20T10:00:00Z,19.055714285714284,93.09371428571428,1,6.7481279490329404,8.77658381916633,1.0623438677402894,41.999961172478145,9.369285714285715,1.0675321864784155,0.006021623128066027,1,3,1968,199,4750
2009,201,7,2009-07-20T11:00:00Z,19.05857142857143,390.2914285714286,1.3,6.747574790557985,8.778568419241608,1.064381975940357,176.09258669023777,9.380714285714285,1.068592717823198,0.006670778516302566,1,3,1968,199,4751
2009,201,8,2009-07-20T12:00:00Z,19.08,647.5042857142857,1.7,6.746947781607916,8.776836913420455,1.0645919586032973,292.16041830956794,9.400714285714287,1.0710822564493452,0.007539836807599149,1,3,1968,199,4752
2009,201,9,2009-07-20T13:00:00Z,19.167142857142856,1121.3428571428572,2.7,6.7918092061335695,8.761793971226595,1.074408965893789,503.7455692145198,9.422142857142857,1.0753668584407283,0.009658953843743245,1,3,1968,199,4753
2009,201,10,2009-07-20T14:00:00Z,19.24142857142857,1430.4857142857143,5.1,6.815928946078361,8.744515113807783,1.0788191085751455,641.1115444246844,9.437857142857142,1.0792887907477633,0.014800092156309988,1,3,1968,199,4754
2009,201,11,2009-07-20T15:00:00Z,19.3,1515.482857142857,5.5,6.805458840897985,8.735838830590701,1.0821799924805566,679.8997694456779,9.459285714285715,1.0828136710995269,0.015706740208281545,1,3,1968,199,4755
2009,201,12,2009-07-20T16:00:00Z,19.34,1157.95,4.7,6.803099922773653,8.726315948390276,1.08450691631739,519.6174119428458,9.463571428571429,1.0844864527644285,0.01400127258514072,1,3,1968,199,4756
2009,201,13,2009-07-20T17:00:00Z,19.38142857142857,1339.17,5.1,6.813626428290783,8.714078664449431,1.0860299022326916,600.3207541576971,9.459285714285715,1.0855175949783977,0.014856984348942469,1,3,1968,199,4757
2009,201,14,2009-07-20T18:00:00Z,19.447142857142858,1039.017142857143,6.6,6.80905887659681,8.698431427093588,1.0879835151108534,465.9764366045484,9.46642857142857,1.0882914524040335,0.01813460264913308,1,3,1968,199,4758
2009,201,15,2009-07-20T19:00:00Z,19.551428571428573,1115.3214285714284,8.1,6.8054231216765455,8.674857435889972,1.0897873619095526,500.3747966721702,9.463571428571429,1.090919533664998,0.02144493982410654,1,3,1968,199,4759
2009,201,16,2009-07-20T20:00:00Z,19.625714285714285,1395.6142857142859,6.5,6.8027945947354,8.658637135856077,1.0906739538596335,626.2853345999755,9.446428571428571,1.0909833064039824,0.018014835115310754,1,3,1968,199,4760
2009,201,17,2009-07-20T21:00:00Z,19.63142857142857,1106.72,6.2,6.796541172709142,8.65312337940458,1.0925245816442422,496.94670947534934,9.455,1.0926690381537814,0.017381138447804215,1,3,1968,199,4761
2009,201,18,2009-07-20T22:00:00Z,19.704285714285714,713.6885714285714,5.3,6.795128415613571,8.642948972946572,1.0914966673445285,320.5093733040123,9.440714285714286,1.0923024439071447,0.01545380409173245,1,3,1968,199,4762
2009,201,19,2009-07-20T23:00:00Z,19.705714285714286,329.3585714285714,4.1,6.79355884146601,8.64475351223713,1.0924255950886101,147.93384753685913,9.446428571428571,1.0927354444584945,0.012840607894586721,1,3,1968,199,4763
2009,201,20,2009-07-21T00:00:00Z,19.72714285714286,73.06457142857143,2.2,6.788056219724285,8.643913167610961,1.090218031725621,32.835143638850916,9.430714285714286,1.0910237184070168,0.008708209333080138,1,3,1968,199,4764
2009,201,21,2009-07-21T01:00:00Z,19.72142857142857,4.053857142857143,1.4,6.783837766214105,8.645313375540438,1.0900414583769673,1.822550507833845,9.436428571428571,1.0915079837506387,0.006964328282676463,1,3,1968,199,4765
