lake,year,yday,date,o2_pp_mmolcm3d,o2_pp_025_ci,o2_pp_975_ci,c14_pp_mmolcm3d,avg_o2_pp_mmolcm3d
Trout,2007,239,2007-08-27,4.430748471089271,2.045718002948734,6.867961852638155,NA,NA
Trout,2007,240,2007-08-28,3.7944081401798533,1.6194430245919231,6.005559212874877,NA,NA
Trout,2007,241,2007-08-29,5.48342348475914,2.6299550210457934,8.331513659419972,NA,NA
Trout,2007,242,2007-08-30,6.0165023842050775,2.991482320504457,9.153843141569364,NA,NA
Trout,2007,243,2007-08-31,6.10005512278112,2.9534192559920647,9.370147351514396,NA,NA
Trout,2007,244,2007-09-01,6.2603765184396725,2.8424865368825794,9.727282142349168,NA,NA
Trout,2007,245,2007-09-02,6.281273886113974,2.5343482933362713,10.228569017438133,NA,NA
Trout,2008,152,2008-05-31,NA,NA,NA,NA,NA
Trout,2008,153,2008-06-01,NA,NA,NA,NA,NA
Trout,2008,154,2008-06-02,NA,NA,NA,NA,NA
Trout,2008,155,2008-06-03,NA,NA,NA,NA,NA
Trout,2008,156,2008-06-04,NA,NA,NA,NA,NA
Trout,2008,157,2008-06-05,NA,NA,NA,NA,NA
Trout,2008,158,2008-06-06,NA,NA,NA,NA,NA
Trout,2008,159,2008-06-07,NA,NA,NA,NA,NA
Trout,2008,160,2008-06-08,NA,NA,NA,NA,NA
Trout,2008,161,2008-06-09,NA,NA,NA,NA,NA
Trout,2008,162,2008-06-10,NA,NA,NA,NA,NA
Trout,2008,163,2008-06-11,NA,NA,NA,NA,NA
Trout,2008,164,2008-06-12,NA,NA,NA,NA,NA
Trout,2008,165,2008-06-13,NA,NA,NA,NA,NA
Trout,2008,166,2008-06-14,NA,NA,NA,NA,NA
Trout,2008,167,2008-06-15,NA,NA,NA,NA,NA
Trout,2008,168,2008-06-16,NA,NA,NA,NA,NA
Trout,2008,169,2008-06-17,NA,NA,NA,NA,NA
Trout,2008,170,2008-06-18,3.6074639485865303,0.8443133345825548,7.740212314401914,NA,NA
Trout,2008,171,2008-06-19,2.5502461256181244,0.47658156976890487,5.8623739701490205,NA,NA
Trout,2008,172,2008-06-20,3.827084721942127,1.1656305336080577,7.30876259642874,NA,NA
Trout,2008,173,2008-06-21,4.805281503021087,1.6726099204165628,8.158313348555197,NA,NA
Trout,2008,174,2008-06-22,5.463754074024243,2.1002009161301567,8.894712387187266,NA,NA
Trout,2008,175,2008-06-23,4.612906805058762,1.828696248605136,7.659142466285796,NA,NA
Trout,2008,176,2008-06-24,5.420224430353242,2.37185249190544,8.586083292658556,NA,NA
Trout,2008,177,2008-06-25,4.341548585201454,1.5755534256692643,7.462052217260384,NA,NA
Trout,2008,178,2008-06-26,4.176897790498783,1.5018461928949889,7.184709854197924,NA,NA
Trout,2008,179,2008-06-27,5.3949435364110245,1.9512485027315,8.963865233150504,NA,NA
Trout,2008,180,2008-06-28,4.655199213925261,1.734873398461232,7.673836691887533,NA,NA
Trout,2008,181,2008-06-29,4.774646213805157,2.0115432508965294,7.65638045289298,NA,NA
Trout,2008,182,2008-06-30,3.713616278489071,1.4361947940345623,6.647070985637589,NA,NA
Trout,2008,183,2008-07-01,3.535198505353334,1.1960895165659928,6.563679113816804,NA,NA
Trout,2008,184,2008-07-02,4.22190301751785,1.5549319010738074,7.2406200374529535,NA,NA
Trout,2008,185,2008-07-03,3.145014598067404,1.290662792267468,5.415588848537103,8.42292655517732,3.565864833243721
Trout,2008,186,2008-07-04,2.925976059581505,1.0867010159236172,5.4225868240700335,NA,NA
Trout,2008,187,2008-07-05,3.565864833243721,1.1275420958113815,6.782836196988252,NA,NA
Trout,2008,188,2008-07-06,4.47113234293735,1.5342504546970157,7.739729840802319,NA,NA
Trout,2008,189,2008-07-07,NA,NA,NA,NA,NA
Trout,2008,190,2008-07-08,3.3328381474373585,1.1881034241763437,5.945947118177797,NA,NA
Trout,2008,191,2008-07-09,3.1709895788056737,1.0234919082903429,5.774446560427244,NA,NA
Trout,2008,192,2008-07-10,5.376407437259474,2.110979835539284,8.809138067928462,NA,NA
Trout,2008,193,2008-07-11,3.578722114823975,1.6357099027337054,5.706574129490557,NA,NA
Trout,2008,194,2008-07-12,4.533444039285489,1.9238896165452881,7.562389755597903,NA,NA
Trout,2008,195,2008-07-13,6.71661915029739,3.39664255680027,10.146717383874693,NA,NA
Trout,2008,196,2008-07-14,3.699916744769664,1.9137391165704851,6.277946563756567,NA,NA
Trout,2008,197,2008-07-15,5.168817618886143,2.577814966490009,8.006830660774003,NA,NA
Trout,2008,198,2008-07-16,8.087441915256624,4.907228195444559,11.527964059774982,NA,NA
Trout,2008,199,2008-07-17,10.533729558744161,7.426273189847964,13.733127191548638,NA,NA
Trout,2008,200,2008-07-18,5.691672085781794,3.372743064114691,8.400526780627743,7.487730983531587,6.323019175492183
Trout,2008,201,2008-07-19,6.969586053096208,4.404915979534269,9.61037180587579,NA,NA
Trout,2008,202,2008-07-20,6.323019175492183,3.684548338983992,9.114786120895154,NA,NA
Trout,2008,203,2008-07-21,4.700655239406291,2.3427473237825183,7.572914408239376,NA,NA
Trout,2008,204,2008-07-22,2.8551836824253334,1.3251662736076515,5.543992056303539,NA,NA
Trout,2008,205,2008-07-23,2.5919973567999195,1.2244173404099978,4.020136381424732,NA,NA
Trout,2008,206,2008-07-24,4.37387291472792,1.6170923478785266,7.61921199135612,NA,NA
Trout,2008,207,2008-07-25,4.651320359016953,1.8246961240256745,7.879810443406194,NA,NA
Trout,2008,208,2008-07-26,3.6611527647532,1.3249189465049747,6.469158845274157,NA,NA
Trout,2008,209,2008-07-27,2.6769950183943765,0.9962146760390768,5.282134737850599,NA,NA
Trout,2008,210,2008-07-28,1.655261269527702,0.7763506593887017,2.5835547359911173,NA,NA
Trout,2008,211,2008-07-29,3.093699777075074,1.4287453737615314,5.585197405664585,NA,NA
Trout,2008,212,2008-07-30,3.769936211370473,1.7574137258107307,6.705255349345646,NA,NA
Trout,2008,213,2008-07-31,3.570561979574613,2.0217249930031707,5.790748371697905,4.553631763534818,3.570561979574613
Trout,2008,214,2008-08-01,3.5761482324069647,1.6962688427025054,6.121871399733168,NA,NA
Trout,2008,215,2008-08-02,2.6331695746593837,1.0861132449023971,4.891978127267675,NA,NA
Trout,2008,216,2008-08-03,3.7041564380078404,1.218512547381128,6.142529776869361,NA,NA
Trout,2008,217,2008-08-04,3.1002393120494403,0.7867836972983725,6.053908088671352,NA,NA
Trout,2008,218,2008-08-05,2.7856772665644196,0.6490495596172222,5.629507709535871,NA,NA
Trout,2008,219,2008-08-06,3.0592666132342154,0.6525740384879979,6.259265360475764,NA,NA
Trout,2008,220,2008-08-07,2.865915100909097,0.5267545074018403,6.174375518299777,NA,NA
Trout,2008,221,2008-08-08,2.6936007678321308,0.5402612494018367,5.705610454922561,NA,NA
Trout,2008,222,2008-08-09,3.041526437272207,0.7440347102610385,5.906751741957647,NA,NA
Trout,2008,223,2008-08-10,2.6924797048132083,0.8063413409222692,5.296550624691149,NA,NA
Trout,2008,224,2008-08-11,2.914794433557464,1.0824067079400166,5.103181835772985,NA,NA
Trout,2008,225,2008-08-12,5.422626949620318,2.1863213176731535,8.767268560964236,NA,NA
Trout,2008,226,2008-08-13,5.203604458488965,1.9825804609139452,8.571238031169901,NA,NA
Trout,2008,227,2008-08-14,2.871270714367406,1.0141465604745044,5.395467789785393,5.447732982440625,2.914794433557464
Trout,2008,228,2008-08-15,2.7231561567545426,0.8239563085796295,5.15179661806397,NA,NA
Trout,2008,229,2008-08-16,3.165494094973952,0.7932460563767443,5.771591002667766,NA,NA
Trout,2008,230,2008-08-17,2.789079783183711,0.5999739230043419,5.882425384164867,NA,NA
Trout,2008,231,2008-08-18,2.8679367320763407,0.6858033872080125,5.685298324988178,NA,NA
Trout,2008,232,2008-08-19,3.051325575389119,0.8510824636788706,5.61533246779466,NA,NA
Trout,2008,233,2008-08-20,3.3036520796912967,0.916596586064237,6.038415945956406,NA,NA
Trout,2008,234,2008-08-21,4.400527466761966,1.4039790265425487,7.477548748744239,NA,NA
Trout,2008,235,2008-08-22,4.689872182438284,1.841617728796848,7.785253803084563,NA,NA
Trout,2008,236,2008-08-23,4.262904280849016,1.7645726490178653,7.369234761458394,NA,NA
Trout,2008,237,2008-08-24,6.003790138178768,2.774709878260075,9.305302929095173,NA,NA
Trout,2008,238,2008-08-25,4.090360929557386,2.5556100092477787,5.815180718267504,NA,NA
Trout,2008,239,2008-08-26,3.3152337596052903,2.2208863379320394,4.6236847563776236,3.9632439892216618,4.262904280849016
Trout,2008,240,2008-08-27,4.68950089853659,2.4267402668357745,8.176963802717022,NA,NA
Trout,2008,241,2008-08-28,6.308324045555205,3.800369827620476,8.959020200427199,NA,NA
Trout,2008,242,2008-08-29,4.139770208373913,2.349219581797665,6.319956653967405,NA,NA
Trout,2008,243,2008-08-30,3.141227717884143,1.7341792881671865,4.749264126923363,NA,NA
Trout,2008,244,2008-08-31,3.1494138718752933,1.492277558990488,5.78723136143513,NA,NA
Trout,2008,245,2008-09-01,3.6234909640363684,1.2584862569600777,7.423249726083197,NA,NA
Trout,2009,152,2009-06-01,8.264338642872493,4.466740920128256,12.22934168521612,NA,NA
Trout,2009,153,2009-06-02,NA,NA,NA,NA,NA
Trout,2009,154,2009-06-03,NA,NA,NA,NA,NA
Trout,2009,155,2009-06-04,5.457827929099207,2.8263462353493027,8.55833369239279,NA,NA
Trout,2009,156,2009-06-05,4.896904972720337,2.418058103282523,7.812753386613079,NA,NA
Trout,2009,157,2009-06-06,5.786014010268103,3.446973670885923,8.37359741922489,NA,NA
Trout,2009,158,2009-06-07,6.71558120564445,3.9262515573644245,9.581549643194462,NA,NA
Trout,2009,159,2009-06-08,6.548879463486964,3.5542108738745144,9.926571139261458,NA,NA
Trout,2009,160,2009-06-09,6.003186356881465,3.0776572862171143,9.039400373509753,NA,NA
Trout,2009,161,2009-06-10,5.657080841806221,2.5792323666209507,8.858979918482817,3.747595182748009,5.657080841806221
Trout,2009,162,2009-06-11,3.812647007582748,1.2967834363829174,6.5394557311454475,NA,NA
Trout,2009,163,2009-06-12,2.929231317314251,0.6481013116327945,5.505783918253865,NA,NA
Trout,2009,164,2009-06-13,3.025928611034171,0.48150705071007954,6.017157164563894,NA,NA
Trout,2009,165,2009-06-14,2.000533315730023,0.16986994434235408,5.010433245375567,NA,NA
Trout,2009,166,2009-06-15,2.5964703731488643,0.3032783245914242,5.798200102948714,NA,NA
Trout,2009,167,2009-06-16,3.3303200371368114,0.6593915858202111,6.300258248503221,NA,NA
Trout,2009,168,2009-06-17,3.6501580215402454,0.9577767886810757,6.725148908972538,NA,NA
Trout,2009,169,2009-06-18,4.4335108025809244,1.2688304146934937,7.577610159121167,NA,NA
Trout,2009,170,2009-06-19,4.678924216058865,1.506370119928329,7.726770283098169,NA,NA
Trout,2009,171,2009-06-20,4.793361245938309,1.5449309283982737,8.176370796588932,NA,NA
Trout,2009,172,2009-06-21,4.897000801631032,1.9706463249326842,7.962165146340475,NA,NA
Trout,2009,173,2009-06-22,5.990138817289617,2.800847567460928,9.261025601286525,NA,NA
Trout,2009,174,2009-06-23,NA,NA,NA,NA,NA
Trout,2009,175,2009-06-24,5.332781538858045,1.8257361392084235,8.94523929056064,NA,NA
Trout,2009,176,2009-06-25,4.739369133293009,2.025380354888386,7.77430706301365,NA,NA
Trout,2009,177,2009-06-26,5.347827704251307,2.560147187881527,8.474831487700438,NA,NA
Trout,2009,178,2009-06-27,6.369534338363796,3.378667271736215,9.607633705728432,NA,NA
Trout,2009,179,2009-06-28,6.474809155820966,3.7564697346088076,9.245797411953774,NA,NA
Trout,2009,180,2009-06-29,4.81899846117326,2.401605528905496,7.640580399017969,3.476293214483333,5.7614409483821225
Trout,2009,181,2009-06-30,5.956116937225569,2.8878743738973993,9.109751599352226,NA,NA
Trout,2009,182,2009-07-01,5.7614409483821225,2.617753482592321,8.768214221578667,NA,NA
Trout,2009,183,2009-07-02,5.135379100470754,2.1728612323556686,8.142951022164294,NA,NA
Trout,2009,184,2009-07-03,5.200532253457963,1.9876258632924326,8.594139330009877,NA,NA
Trout,2009,185,2009-07-04,5.3038830559113155,1.9172887784662347,8.612642120996725,NA,NA
Trout,2009,186,2009-07-05,5.516901788482405,2.227170783502006,8.879565151461165,NA,NA
Trout,2009,187,2009-07-06,6.059072764366531,2.5860745990088376,9.652234269833249,2.3722125721026197,NA
Trout,2009,188,2009-07-07,NA,NA,NA,NA,NA
Trout,2009,189,2009-07-08,NA,NA,NA,NA,NA
Trout,2009,190,2009-07-09,NA,NA,NA,NA,NA
Trout,2009,191,2009-07-10,NA,NA,NA,NA,NA
Trout,2009,192,2009-07-11,NA,NA,NA,NA,NA
Trout,2009,193,2009-07-12,NA,NA,NA,NA,NA
Trout,2009,194,2009-07-13,NA,NA,NA,NA,NA
Trout,2009,195,2009-07-14,NA,NA,NA,NA,NA
Trout,2009,196,2009-07-15,NA,NA,NA,NA,NA
Trout,2009,197,2009-07-16,NA,NA,NA,NA,NA
Trout,2009,198,2009-07-17,4.95968888736198,2.270015152340745,7.815998483149973,NA,NA
Trout,2009,199,2009-07-18,NA,NA,NA,NA,NA
Trout,2009,200,2009-07-19,NA,NA,NA,NA,NA
Trout,2009,201,2009-07-20,NA,NA,NA,NA,NA
Trout,2009,202,2009-07-21,NA,NA,NA,NA,NA
Trout,2009,203,2009-07-22,NA,NA,NA,NA,NA
Trout,2009,204,2009-07-23,NA,NA,NA,NA,NA
Trout,2009,205,2009-07-24,NA,NA,NA,NA,NA
Trout,2009,206,2009-07-25,6.102583435511965,3.0021504691733867,9.307531844955314,NA,NA
Trout,2009,207,2009-07-26,NA,NA,NA,NA,NA
Trout,2009,208,2009-07-27,NA,NA,NA,NA,NA
Trout,2009,209,2009-07-28,NA,NA,NA,NA,NA
Trout,2009,210,2009-07-29,NA,NA,NA,NA,NA
Trout,2009,211,2009-07-30,NA,NA,NA,NA,NA
Trout,2009,212,2009-07-31,NA,NA,NA,NA,NA
Trout,2009,213,2009-08-01,NA,NA,NA,NA,NA
Trout,2009,214,2009-08-02,NA,NA,NA,NA,NA
Trout,2009,215,2009-08-03,NA,NA,NA,NA,NA
Trout,2009,216,2009-08-04,NA,NA,NA,NA,NA
Trout,2009,217,2009-08-05,NA,NA,NA,NA,NA
Trout,2009,218,2009-08-06,NA,NA,NA,NA,NA
Trout,2009,219,2009-08-07,NA,NA,NA,NA,NA
Trout,2009,220,2009-08-08,NA,NA,NA,NA,NA
Trout,2009,221,2009-08-09,NA,NA,NA,NA,NA
Trout,2009,222,2009-08-10,NA,NA,NA,NA,NA
Trout,2009,223,2009-08-11,NA,NA,NA,NA,NA
Trout,2009,224,2009-08-12,6.339897466092877,3.3037702508677618,9.511667043723374,NA,NA
Trout,2009,225,2009-08-13,NA,NA,NA,NA,NA
Trout,2009,226,2009-08-14,NA,NA,NA,NA,NA
Trout,2009,227,2009-08-15,6.006561097022032,3.3093011530648395,8.684770535250426,NA,NA
Trout,2009,228,2009-08-16,5.5951441955007235,3.050388567252726,8.373285921127806,NA,NA
Trout,2009,229,2009-08-17,6.1394590472883,3.186277725476679,9.091697856560284,NA,NA
Trout,2009,230,2009-08-18,6.307618406488347,3.2717660013911294,9.313338409825327,3.482469768284568,5.5951441955007235
Trout,2009,231,2009-08-19,5.41032027607007,2.7444315443749714,8.099209606468929,NA,NA
Trout,2009,232,2009-08-20,3.5459638080946463,1.5172641587744897,5.852689910010897,NA,NA
Trout,2009,233,2009-08-21,4.7726236740069226,2.0834287691311415,7.881456808509938,NA,NA
Trout,2009,234,2009-08-22,4.868545422567222,2.15301795987837,7.683188635212741,NA,NA
Trout,2009,235,2009-08-23,4.005587647395939,1.3845951174737832,6.7422006440617865,NA,NA
Trout,2009,236,2009-08-24,3.831318025890032,1.2504759772901923,6.613958267824948,NA,NA
Trout,2009,237,2009-08-25,2.819370483382486,0.5456810854467776,5.336501102622895,NA,NA
Trout,2009,238,2009-08-26,3.000458914860481,0.5665787075621063,5.848101464746345,NA,NA
Trout,2009,239,2009-08-27,2.5265425087545332,0.3531155136201986,5.3936221506540765,NA,NA
Trout,2009,240,2009-08-28,2.2479775235613126,0.34998633285538294,4.562835778330154,NA,NA
Trout,2009,241,2009-08-29,2.954192983559633,0.680891408553882,6.1215342970524045,NA,NA
Trout,2009,242,2009-08-30,4.36206734693915,1.3835805006352868,7.37064303667068,NA,NA
Trout,2009,243,2009-08-31,3.9189169134475264,1.1551226352324453,6.7999787245220205,NA,NA
Trout,2009,244,2009-09-01,3.8501559618865713,0.9894475176393192,6.969342365035341,NA,NA
Trout,2009,245,2009-09-02,3.7616972183428836,0.7304347204695161,7.284280742774579,NA,NA
Trout,2010,152,2010-06-01,2.147043598680961,0.19999890780396437,4.979024935590429,NA,NA
Trout,2010,153,2010-06-02,2.8151794577446827,0.2621148076176542,6.631387308173674,NA,NA
Trout,2010,154,2010-06-03,1.5672402479399037,0.13193665029058027,4.266175688067408,NA,NA
Trout,2010,155,2010-06-04,3.7570691830483853,0.7593831758225915,7.256980608873772,NA,NA
Trout,2010,156,2010-06-05,2.4754422836628884,0.36269324348366705,4.9325693674677025,NA,NA
Trout,2010,157,2010-06-06,3.105085555607637,0.5337233288628527,6.238047285342413,NA,NA
Trout,2010,158,2010-06-07,1.2614353587159655,0.1559743945766002,2.998586093465505,NA,NA
Trout,2010,159,2010-06-08,3.0681586016045834,0.42049355661745064,6.375238493182872,NA,NA
Trout,2010,160,2010-06-09,2.0618436918150596,0.18700745181743197,5.158715755268059,NA,NA
Trout,2010,161,2010-06-10,1.752917103833892,0.16933506988730823,4.13573023385787,NA,NA
Trout,2010,162,2010-06-11,2.2473626480827686,0.2410340460870944,5.091350012274722,NA,NA
Trout,2010,163,2010-06-12,2.577106366509399,0.28381676780827264,5.6575358091334795,NA,NA
Trout,2010,164,2010-06-13,2.6309230976620706,0.3200458351907337,5.729035140716601,NA,NA
Trout,2010,165,2010-06-14,2.5401523388068634,0.2661949977633551,5.782206603115865,NA,NA
Trout,2010,166,2010-06-15,2.3289297263086075,0.25463585857121274,4.957708023339683,NA,NA
Trout,2010,167,2010-06-16,3.395329470544854,0.45763056642411526,6.9939477742347265,NA,NA
Trout,2010,168,2010-06-17,2.0229165199354746,0.36614897249488493,4.3729956690603995,NA,NA
Trout,2010,169,2010-06-18,2.57167804580851,0.5452947425384066,5.250658968023559,NA,NA
Trout,2010,170,2010-06-19,4.335063125783437,1.2622487353540934,7.9822339802065585,NA,NA
Trout,2010,171,2010-06-20,3.0483801247236246,1.1178445021583487,5.71246617037048,NA,NA
Trout,2010,172,2010-06-21,4.254494890091344,2.242824468216316,6.279110697271269,NA,NA
Trout,2010,173,2010-06-22,3.705360904945331,1.8105030973762848,5.912929376229668,3.8021566175888033,3.848041573938052
Trout,2010,174,2010-06-23,4.761273287945288,1.792087427401326,7.735684734966876,NA,NA
Trout,2010,175,2010-06-24,2.4841616191739675,0.5496216208493117,5.050105407103649,NA,NA
Trout,2010,176,2010-06-25,3.848041573938052,0.6449141962709329,7.5806468709391535,NA,NA
Trout,2010,177,2010-06-26,3.1239023442247973,0.556843955703665,6.1716191717480084,NA,NA
Trout,2010,178,2010-06-27,3.372760012339495,0.663818572624473,6.502590824097943,NA,NA
Trout,2010,179,2010-06-28,3.991645446083717,0.7595514714551146,7.648064875334525,NA,NA
Trout,2010,180,2010-06-29,2.554207224586338,0.5852978211658115,5.442690946394557,NA,NA
Trout,2010,181,2010-06-30,2.9146912567666847,1.1799185852082177,5.2434337068370755,NA,NA
Trout,2010,182,2010-07-01,3.8124137377814025,1.7444644009538055,6.31432146661044,NA,NA
Trout,2010,183,2010-07-02,2.902956345594514,1.296143156707553,5.323215845770774,NA,NA
Trout,2010,184,2010-07-03,3.494739131622245,1.6588714761035335,5.976235754109816,NA,NA
Trout,2010,185,2010-07-04,8.686273140029972,4.442580007068919,13.085585008338308,NA,NA
Trout,2010,186,2010-07-05,6.944548377363526,4.475811455598899,10.057339310492495,NA,NA
Trout,2010,187,2010-07-06,6.082203682455083,4.271870733740283,8.083809270065254,NA,NA
Trout,2010,188,2010-07-07,4.942103972752191,3.7029106380390173,6.211151539432274,4.024960774682252,4.942103972752191
Trout,2010,189,2010-07-08,3.383255768487492,2.1673283453821894,5.335779974737748,NA,NA
Trout,2010,190,2010-07-09,4.746162453303744,3.2970332605816353,6.492088269993007,NA,NA
Trout,2010,191,2010-07-10,4.000581014758843,2.4212867222744476,6.2208590204168654,NA,NA
Trout,2010,192,2010-07-11,7.910847335650468,5.693246753528593,10.368267897371128,NA,NA
Trout,2010,193,2010-07-12,3.4070337624640397,2.052693806542453,5.224947459416759,NA,NA
Trout,2010,194,2010-07-13,2.2289047810724094,1.485477014847271,3.1588237381576616,NA,NA
Trout,2010,195,2010-07-14,5.413265658345294,3.073000620278128,7.756654559822418,NA,NA
Trout,2010,196,2010-07-15,NA,NA,NA,NA,NA
Trout,2010,197,2010-07-16,NA,NA,NA,NA,NA
Trout,2010,198,2010-07-17,NA,NA,NA,NA,NA
Trout,2010,199,2010-07-18,NA,NA,NA,NA,NA
Trout,2010,200,2010-07-19,NA,NA,NA,NA,NA
Trout,2010,201,2010-07-20,NA,NA,NA,NA,NA
Trout,2010,202,2010-07-21,NA,NA,NA,NA,NA
Trout,2010,203,2010-07-22,NA,NA,NA,NA,NA
Trout,2010,204,2010-07-23,NA,NA,NA,NA,NA
Trout,2010,205,2010-07-24,4.763587377739313,1.6606493789775765,8.33285027319242,NA,NA
Trout,2010,206,2010-07-25,2.2795298750903847,0.6012346506190972,4.892689477116543,NA,NA
Trout,2010,207,2010-07-26,2.3414791984123378,0.3966847841034039,5.291347504555377,NA,NA
Trout,2010,208,2010-07-27,2.948427332777633,0.4633755607944252,6.067363112855014,NA,NA
Trout,2010,209,2010-07-28,2.3676497001428727,0.32636117330286085,5.242625409443413,NA,NA
Trout,2010,210,2010-07-29,2.403727228195705,0.32168620070264536,5.458147799912639,NA,NA
Trout,2010,211,2010-07-30,2.673542406585585,0.38424925890590206,5.6310469685576425,NA,NA
Trout,2010,212,2010-07-31,3.1448946342664312,0.5345475356332319,6.121664631843686,NA,NA
Trout,2010,213,2010-08-01,3.744875366220552,0.6807184227022012,7.175055390316165,NA,NA
Trout,2010,214,2010-08-02,3.693756997039801,0.6815828859880233,6.81182101220641,NA,NA
Trout,2010,215,2010-08-03,2.5456734912859265,0.4607941275823352,5.261626889075526,NA,NA
Trout,2010,216,2010-08-04,3.1963316224609377,0.6593453325960941,6.147790411191682,NA,NA
Trout,2010,217,2010-08-05,NA,NA,NA,NA,NA
Trout,2010,218,2010-08-06,NA,NA,NA,NA,NA
Trout,2010,219,2010-08-07,NA,NA,NA,NA,NA
Trout,2010,220,2010-08-08,NA,NA,NA,NA,NA
Trout,2010,221,2010-08-09,NA,NA,NA,NA,NA
Trout,2010,222,2010-08-10,NA,NA,NA,NA,NA
Trout,2010,223,2010-08-11,NA,NA,NA,NA,NA
Trout,2010,224,2010-08-12,NA,NA,NA,NA,NA
Trout,2010,225,2010-08-13,2.7351972833704554,0.642093888022367,4.900800475154309,NA,NA
Trout,2010,226,2010-08-14,2.972708948535158,0.9068377377759095,5.438527671329324,NA,NA
Trout,2010,227,2010-08-15,4.523661643131942,1.387886069920153,7.892362388416001,NA,NA
Trout,2010,228,2010-08-16,2.9340609939445588,0.6561341007319059,6.117207434235397,NA,NA
Trout,2010,229,2010-08-17,2.446553591597039,0.6401437211484611,5.377747422282747,NA,NA
Trout,2010,230,2010-08-18,4.8250126069221855,1.8350022632175365,7.720155859724974,NA,NA
Trout,2010,231,2010-08-19,3.034289078944762,1.3465341535112816,5.7026684914743715,NA,NA
Trout,2010,232,2010-08-20,5.791530172578964,3.099787802468736,8.584213268431832,NA,NA
Trout,2010,233,2010-08-21,5.356013223650882,3.08433567687351,7.997013674625256,NA,NA
Trout,2010,234,2010-08-22,2.9561952532556046,1.7011753145377377,4.630837162910575,NA,NA
Trout,2010,235,2010-08-23,2.5171064789742514,1.363331081670604,4.592870514023344,NA,NA
Trout,2010,236,2010-08-24,5.708380608582734,3.381408965447476,8.390901698529586,NA,NA
Trout,2010,237,2010-08-25,3.6135078524375652,1.318392946961814,7.743183641265041,NA,NA
Trout,2010,238,2010-08-26,3.2893410002940513,2.112760505582467,4.654746209093016,NA,NA
Trout,2010,239,2010-08-27,3.305096937597257,1.8718682102442723,5.222664455926707,NA,NA
Trout,2010,240,2010-08-28,2.7736213601966853,1.2932209230573979,5.7534331783132675,NA,NA
Trout,2010,241,2010-08-29,3.289629484362049,1.5623696453438591,6.199048145165728,NA,NA
Trout,2010,242,2010-08-30,3.3042274254577277,1.3888876912870647,6.627768311671119,NA,NA
Trout,2010,243,2010-08-31,7.277836149196292,3.8575358036815652,10.75471733046453,NA,NA
Trout,2010,244,2010-09-01,3.505167647481484,1.6277735802422377,6.235018451343926,NA,NA
Trout,2010,245,2010-09-02,5.149525028533839,2.769138805702429,7.539003295535416,NA,NA
Trout,2012,152,2012-05-31,5.52510193117669,1.779587641379268,9.424757137583896,2.835693030023099,NA
Trout,2012,153,2012-06-01,5.16394159806251,2.0738693017029584,8.51958342656363,NA,NA
Trout,2012,154,2012-06-02,4.856147817620144,1.760119565086138,8.259987881211352,NA,NA
Trout,2012,155,2012-06-03,4.148275325437217,1.362849334087025,7.256114423183076,NA,NA
Trout,2012,156,2012-06-04,4.448967481776114,1.383299869170631,7.553006877447875,NA,NA
Trout,2012,157,2012-06-05,4.612059697119323,1.9174516235242354,7.405052642628329,NA,NA
Trout,2012,158,2012-06-06,5.289492875879061,2.593670712195749,8.240028530269523,NA,NA
Trout,2012,159,2012-06-07,6.487707781065367,3.344876362646967,9.82385105790462,NA,NA
Trout,2012,160,2012-06-08,7.471525604073685,4.2310503238950545,10.79423781622044,NA,NA
Trout,2012,161,2012-06-09,7.772293548551408,4.689533874936322,11.090007880238963,NA,NA
Trout,2012,162,2012-06-10,9.883086679778643,6.543785691740432,13.420557290672582,NA,NA
Trout,2012,163,2012-06-11,8.8999434571,6.001079193814963,11.922964223202914,NA,NA
Trout,2012,164,2012-06-12,7.795455477638486,4.79585359494601,10.944140269219886,NA,NA
Trout,2012,165,2012-06-13,7.58032479784934,4.400758933178931,10.962033776042597,6.101232592709635,7.81696885857275
Trout,2012,166,2012-06-14,4.008613731642897,2.137913619911315,6.567562753849923,NA,NA
Trout,2012,167,2012-06-15,7.864263139025414,4.654023170314416,11.269990116154549,NA,NA
Trout,2012,168,2012-06-16,7.81696885857275,4.630145594161219,11.19662091580241,NA,NA
Trout,2012,169,2012-06-17,7.038719904418069,4.021526887340007,10.204353004956065,NA,NA
Trout,2012,170,2012-06-18,7.646819977750866,4.403668862561956,11.051807035758634,NA,NA
Trout,2012,171,2012-06-19,5.741781818204611,3.1867428384805407,8.407919935592677,NA,NA
Trout,2012,172,2012-06-20,5.367966672874941,3.0557635209964698,7.788191240693952,NA,NA
Trout,2012,173,2012-06-21,7.238572776711962,4.072225567991835,10.662615646860239,NA,NA
Trout,2012,174,2012-06-22,7.275980235851085,4.074368328018403,10.72053632875734,NA,NA
Trout,2012,175,2012-06-23,6.595099068141607,3.380934969735569,9.943967279860345,NA,NA
Trout,2012,176,2012-06-24,5.913682945511522,2.856159776813952,9.17687739069091,NA,NA
Trout,2012,177,2012-06-25,5.290527676510742,2.2965042000606157,8.444410593427275,NA,NA
Trout,2012,178,2012-06-26,5.408619402970306,2.5170685686839103,8.53856201872669,2.469820038212378,5.925094710456372
Trout,2012,179,2012-06-27,5.925094710456372,2.88023079723589,9.265474006541082,NA,NA
Trout,2012,180,2012-06-28,6.249741080609152,2.981368016025492,9.609509461565967,NA,NA
