datetime,year,yday,hour,do,wtemp,par,wspeed,z,do_eq,o2_sat,par_int
2012-07-16T01:00:00Z,2012,198,2,7.7700000000000005,27.692,0.4,2.5629580116449175,2.1178875696189765,7.6460456572700695,1.0162115619349033,0.0672313895939355
2012-07-16T02:00:00Z,2012,198,3,7.37,27.68,0.6,1.9617703299010478,2.0669197827944004,7.647681596537531,0.9636907482310391,0.10329173601235081
2012-07-16T03:00:00Z,2012,198,4,7.148,27.632,1,1.993411786834936,2.0032678161472437,7.654231360142552,0.9338625478740267,0.1775166346512318
2012-07-16T04:00:00Z,2012,198,5,6.506,27.632,0.4,1.5346106612935617,1.9348766132656132,7.654231360142552,0.8499873721975962,0.07345959368449592
2012-07-16T05:00:00Z,2012,198,6,6.508,27.644000000000002,6.2,2.4205714554424222,1.8559307317461993,7.652593017478212,0.8504306952082767,1.185752089010729
2012-07-16T06:00:00Z,2012,198,7,8.718,27.704,69,3.2274286072565626,1.7896051716538692,7.644410317873865,1.1404411377050117,13.669843098307297
2012-07-16T07:00:00Z,2012,198,8,9.594,27.727999999999998,316,3.5280224481284974,1.7015677658415596,7.641141437132449,1.2555715764372,65.7197907032588
2012-07-16T08:00:00Z,2012,198,9,9.548,27.788,692.2,5.8694902612362,1.6131022696178683,7.632979705700292,1.250887643900006,151.48834483905816
2012-07-16T09:00:00Z,2012,198,10,10.65,27.854,1038.2,7.815439862670304,1.5407182121443983,7.624019030462498,1.3969010252265774,237.296081881833
2012-07-16T10:00:00Z,2012,198,11,11.104000000000001,28.054,1308.4,7.356638737128931,1.5309849912432127,7.596975041646342,1.4616343925217965,300.84303521971185
2012-07-16T11:00:00Z,2012,198,12,13.916,28.382,1518.8,6.945299796988387,1.4821554039656057,7.552975776025118,1.8424526190289905,359.99054150058174
2012-07-16T12:00:00Z,2012,198,13,15.693999999999999,28.788,1626.6,8.036930061207519,1.4103357348294356,7.499110261065111,2.0927816039033615,403.732260440669
2012-07-16T13:00:00Z,2012,198,14,17.128,29.1875,1751.2,9.001994497691099,1.4021053637442678,7.446738596015939,2.3000673085481487,437.0102673916943
2012-07-16T14:00:00Z,2012,198,15,18.185000000000002,28.9525,1673.4,7.277535094794209,1.3929519831053097,7.477470388219677,2.4319721852258245,420.12030513144225
2012-07-16T15:00:00Z,2012,198,16,18.026,29.102,1424.8,8.796325027620828,1.3807863958174627,7.431173937708875,2.425727099257973,360.6011553373733
2012-07-16T16:00:00Z,2012,198,17,18.142,29.336666666666666,513.8,11.185255026129362,1.3798180813282246,7.400714572184188,2.451384906558518,130.1208243531272
2012-07-16T17:00:00Z,2012,198,18,18.816,NaN,599.4,7.957826418872799,1.376172681972727,NaN,NaN,152.1678701686669
2012-07-16T18:00:00Z,2012,198,19,18.416,29.189999999999998,482.6,6.39157430064535,1.3636640002437301,7.419727029033206,2.4820320111425467,123.5447047426302
2012-07-16T19:00:00Z,2012,198,20,17.554000000000002,28.764,165,2.483854369310198,1.3585939695409461,7.475418337994457,2.3482297854529808,42.383735766109325
2012-07-16T20:00:00Z,2012,198,21,16.536,28.208,13.2,1.6928179459630008,1.3546854797549441,7.549175708077806,2.190437822543469,3.3996304587607447
2012-07-16T21:00:00Z,2012,198,22,15.996,27.816,1e-5,1.7561008598307768,1.3445311255890402,7.6019247891657225,2.1042039277733355,2.5932070326077505e-6
2012-07-16T22:00:00Z,2012,198,23,14.638,27.802,1e-5,1.5662521182274496,1.2648438826058863,7.603820319124844,1.925084942260281,2.7402635147061017e-6
2012-07-16T23:00:00Z,2012,198,24,12.056,27.906,0.2,2.199081256905207,1.2098460916635716,7.589758502842695,1.5884563382991042,0.05701253091455234
2012-07-17T00:00:00Z,2012,199,1,10.964,27.792,0.2,1.5820728466943934,1.1909058240096906,7.605174764051004,1.4416499738869737,0.059390155408293316
2012-07-17T01:00:00Z,2012,199,2,8.878,27.632,0.2,1.914308144500216,1.1609649750482764,7.626902165291805,1.1640374830559175,0.0607103070948005
2012-07-17T02:00:00Z,2012,199,3,6.7860000000000005,27.592000000000002,0.4,1.724459402896889,1.1124216828030375,7.632350632353527,0.889110095549614,0.12592250373541067
2012-07-17T03:00:00Z,2012,199,4,5.458,27.606,0.6,2.8319103955829643,1.1478495906426038,7.630442910271069,0.7152926853896227,0.1839139832762775
2012-07-17T04:00:00Z,2012,199,5,5.478,27.592000000000002,0.6,2.8160896671160205,1.1954827566370267,7.632350632353527,0.7177343211642772,0.17757819029995592
2012-07-17T05:00:00Z,2012,199,6,6.242,27.68,4.8,1.5029692043596738,1.2463013088115626,7.620372796256183,0.8191200308555292,1.3698053856907855
2012-07-17T06:00:00Z,2012,199,7,6.678,27.764,67.4,2.721165296314357,1.296934378014118,7.608969406215766,0.8776484229973041,18.566673957296796
2012-07-17T07:00:00Z,2012,199,8,7.582,27.868000000000002,322.4,4.793680725484013,1.3833752941335475,7.594891317435001,0.998302633060014,83.79192036318771
2012-07-17T08:00:00Z,2012,199,9,8.89,27.918,713.8,7.261714366327266,1.471336768812142,7.588138845100719,1.1715652785847255,175.31185614568625
2012-07-17T09:00:00Z,2012,199,10,9.588000000000001,28.078,1060.4,7.767977677269473,1.5383147554507444,7.566599659254822,1.2671477852370283,249.87428186549332
2012-07-17T10:00:00Z,2012,199,11,11.074,28.348,1365.8,6.011876817438695,1.5623784900563957,7.530487695249422,1.4705554869953492,317.1941660126038
2012-07-17T11:00:00Z,2012,199,12,14.714,28.24,1529,6.9927619823892195,1.582843285508064,7.544897212097903,1.9501922407116115,350.7806584883295
2012-07-17T12:00:00Z,2012,199,13,14.214,28.227999999999998,1725.6,6.328291386777574,1.648317613498609,7.546501164383861,1.8835218719747606,381.0113214880856
2012-07-17T13:00:00Z,2012,199,14,11.024,28.288,1428.4,6.976941253922276,1.610818697970567,7.538487198991228,1.462362369133583,322.3341492269504
2012-07-17T14:00:00Z,2012,199,15,9.246,28.03,1580.2,8.748862842219996,1.5238891717962548,7.573050451212369,1.2209082799019,375.6519427086499
2012-07-17T15:00:00Z,2012,199,16,6.5120000000000005,27.882,1400,7.609770392600033,1.4462678765359678,7.565776211514644,0.8607180305028239,349.34366592995895
2012-07-17T16:00:00Z,2012,199,17,4.88,27.87,1031.4,6.7870925123189485,1.3818356638466998,7.5673925860690305,0.6448720539467838,268.3331738663308
2012-07-17T17:00:00Z,2012,199,18,3.04,27.894000000000002,300.4,5.537254963430377,1.351841094436422,7.564160426070334,0.40189523076777395,79.7246152712833
2012-07-17T18:00:00Z,2012,199,19,2.828,27.828,165.6,6.1700841021081345,1.290376693852039,7.573054541812924,0.3734292397322416,45.8245942222524
2012-07-17T19:00:00Z,2012,199,20,3.934,27.918,64,3.93936138826904,1.2044694303748507,7.588138845100719,0.5184406980823746,18.818685467175563
2012-07-17T20:00:00Z,2012,199,21,4.0760000000000005,27.954,3.2,7.79961913420336,1.1381188392867239,7.583283411847556,0.5374980438726532,0.9880343029139537
2012-07-17T21:00:00Z,2012,199,22,8.736666666666666,28.163999999999998,0.4,7.483204564864481,1.061480384951537,7.555065387545951,1.1563985509732995,0.1309627348717356
2012-07-17T22:00:00Z,2012,199,23,16.28,28.304,0.2,6.043518274372583,1.0429436191317674,7.536352585920892,2.1601961710779873,0.06644125222364461
2012-07-17T23:00:00Z,2012,199,24,15.923333333333334,28.328,1e-5,5.806207347368424,1.0176606105231965,7.533152592569775,2.1137675279588923,3.389467022024088e-6
2012-07-18T00:00:00Z,2012,200,1,15.566666666666666,28.464,1e-5,3.4647395342607217,1.0081670176714845,7.515062819050118,2.071395414979944,3.5042537274267467e-6
2012-07-18T01:00:00Z,2012,200,2,14.296,28.662,0.2,2.6262409255126933,1.0081632873771673,7.488857648028299,1.9089693878430065,0.07008528172078388
2012-07-18T02:00:00Z,2012,200,3,12.188,28.676,0.2,2.2149019853721508,1.0081632873771673,7.487010617529736,1.6278860312370318,0.07008528172078388
